ID Number,Year,House,Gender,Interested,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
3679,Senior,Dunster,Female,Men,B,C,A,A,D,D,C,A,A,E,D,D,A,D,E,A,B,C,E,A,D,E,D,B,B,B,E,A,B,C,B,B
3680,Junior,Cabot,Male,Women,A,A,B,C,C,E,A,A,A,D,E,B,E,E,B,E,E,C,E,E,E,A,D,D,C,C,A,A,B,B,A,E
3681,Freshman,Wigglesworth,Male,Women,A,A,C,E,D,D,E,C,C,B,C,A,E,B,B,B,C,B,C,A,E,D,B,D,B,A,E,B,B,A,D,B
3682,Sophomore,Mather,Female,Men,E,A,E,A,C,D,E,D,A,D,D,B,E,B,A,E,C,B,B,B,C,D,B,D,B,D,E,B,A,C,B,A
3683,Senior,Lowell,Female,Men,C,A,E,C,C,D,B,A,A,A,D,B,E,D,E,A,D,D,E,A,D,A,A,D,B,D,C,C,B,A,B,A
3684,Sophomore,Leverett,Female,Men,A,C,A,A,B,A,A,A,C,D,D,A,A,D,B,A,D,E,E,C,E,B,D,E,E,C,B,A,B,A,D,C
3685,Junior,Eliot,Female,Men,B,E,D,C,C,D,A,D,D,D,C,C,C,D,B,C,D,D,E,B,D,B,D,E,E,E,C,E,B,B,C,D
3686,Sophomore,Kirkland,Female,Men,B,E,C,B,C,B,D,C,C,E,B,C,A,A,B,C,A,A,E,E,D,E,E,A,B,B,C,A,B,C,A,E
3687,Senior,Adams,Female,Men,C,D,C,E,C,B,B,B,A,B,D,B,E,B,E,E,E,A,E,B,D,C,E,D,D,B,B,A,D,D,A,C
3688,Freshman,Canaday,Female,Men,C,C,A,A,B,B,A,A,C,B,C,D,D,A,D,C,D,D,E,C,D,B,B,C,B,E,A,C,A,A,A,B
3690,Freshman,Thayer,Male,Women,A,C,B,D,B,D,A,D,E,E,E,C,B,C,A,D,B,C,E,D,B,B,B,E,A,A,B,A,B,C,B,E
3691,Sophomore,Quincy,Female,Men,C,A,C,C,C,A,E,A,A,A,C,A,E,E,E,E,E,E,E,B,D,D,C,C,A,D,B,C,B,D,C,E
3692,Sophomore,Dunster,Male,Women,C,D,D,D,C,D,A,C,B,E,B,A,B,E,C,E,D,C,A,B,D,C,A,A,C,E,D,E,A,E,E,A
3694,Junior,Dunster,Male,Both,B,B,C,B,C,C,E,E,B,E,B,E,E,D,A,E,A,C,B,A,D,D,B,E,E,B,E,C,D,E,A,E
3695,Senior,Dunster,Male,Men,B,D,C,C,C,B,C,D,C,D,C,C,A,C,E,D,B,D,E,B,D,B,B,B,B,E,A,A,D,A,B,D
3697,Sophomore,Lowell,Male,Women,D,A,D,D,A,C,E,D,E,C,D,C,B,B,E,E,A,E,A,E,D,D,D,E,A,E,B,C,D,A,B,E
3698,Senior,Eliot,Female,Both,C,C,E,C,D,C,D,C,E,A,D,E,E,D,D,D,B,D,A,C,A,E,E,C,E,D,A,A,E,D,B,D
3699,Sophomore,Eliot,Female,Men,C,A,D,C,C,C,A,C,B,B,C,B,C,C,E,B,E,D,C,D,A,B,C,B,A,C,D,E,B,B,E,A
3700,Sophomore,Leverett,Female,Men,C,A,E,C,C,C,A,D,D,C,C,C,E,C,D,A,B,A,E,C,D,D,E,A,E,B,E,B,D,E,A,A
3701,Senior,Quincy,Female,Men,A,C,E,C,B,B,A,D,A,D,D,C,E,E,B,B,C,D,E,C,C,B,A,E,B,B,A,C,A,D,A,C
3702,Junior,Cabot,Male,Women,C,B,B,C,B,E,C,B,A,E,D,A,C,C,D,B,D,C,B,E,E,A,E,E,A,E,D,D,E,E,C,C
3703,Senior,Mather,Male,Women,B,D,C,B,C,D,D,A,C,B,B,B,C,D,D,B,B,E,A,A,B,C,D,E,C,E,B,B,E,A,C,C
3705,Junior,Quincy,Female,Men,C,A,A,A,C,B,A,A,B,D,B,A,A,B,C,B,B,D,B,D,E,D,B,C,B,A,A,A,B,E,B,A
3706,Junior,Quincy,Male,Women,B,A,D,C,E,C,C,B,D,C,B,E,D,A,B,E,E,C,A,E,C,D,C,D,B,C,C,A,B,C,C,E
3708,Junior,Adams,Female,Men,B,A,B,E,C,C,B,D,C,B,E,A,A,C,E,E,E,A,E,B,D,A,E,B,B,D,C,A,B,B,B,E
3710,Senior,Adams,Male,Women,C,D,B,C,C,C,A,E,A,D,D,E,C,D,D,B,E,C,E,B,D,D,E,B,D,A,B,B,E,C,E,D
3711,Senior,Mather,Male,Women,C,A,D,A,B,B,B,D,A,D,D,C,A,B,D,E,E,D,A,A,A,A,D,E,B,A,C,A,A,D,B,B
3712,Junior,Lowell,Male,Women,D,E,C,C,C,C,A,A,B,C,C,D,E,B,B,A,C,E,A,D,E,D,A,C,C,A,A,B,C,B,E,A
3713,Senior,Kirkland,Male,Women,D,A,B,E,B,A,A,E,B,A,E,B,A,D,E,A,C,C,C,B,E,C,D,B,D,C,E,B,C,B,A,B
3714,Freshman,Grays,Female,Men,A,A,A,A,E,D,A,C,E,D,B,B,B,D,B,A,D,E,E,C,A,D,C,D,D,B,E,A,D,A,B,C
3715,Senior,Mather,Male,Women,D,E,E,C,B,D,B,A,A,C,C,E,E,C,D,B,E,C,E,A,C,B,B,A,B,B,C,D,B,B,A,C
3717,Senior,Mather,Male,Women,D,C,B,D,E,D,A,A,E,C,C,A,E,C,D,A,D,B,E,A,D,B,B,B,D,B,C,C,D,D,A,D
3718,Senior,Currier,Male,Men,C,E,B,A,E,A,C,D,A,B,C,E,A,D,E,D,D,D,E,B,D,E,B,A,C,E,C,B,D,B,A,E
3719,Freshman,Wigglesworth,Male,Women,C,D,B,C,C,B,A,A,A,E,D,D,B,C,E,A,E,B,A,A,D,A,D,C,E,E,A,B,C,B,A,C
3720,Senior,Adams,Male,Women,E,D,B,C,E,C,D,E,B,B,C,E,D,D,C,A,C,E,A,D,B,D,B,B,B,E,A,A,E,D,B,E
3721,Sophomore,Leverett,Male,Women,B,D,D,C,D,B,A,E,C,D,D,C,B,A,D,C,B,D,B,A,D,B,E,D,B,E,E,E,D,A,C,A
3722,Junior,Winthrop,Female,Men,E,E,E,A,B,B,E,A,B,D,A,E,B,D,D,C,E,B,D,E,D,A,C,D,C,C,D,D,B,A,A,B
3723,Freshman,Weld,Female,Both,B,A,A,A,B,B,C,A,A,D,D,C,D,E,A,D,E,E,E,C,D,C,B,D,B,B,E,D,D,A,E,C
3724,Senior,Quincy,Male,Women,C,A,B,C,C,D,B,D,D,E,D,E,E,C,A,E,D,B,E,C,D,C,B,D,B,D,B,B,D,C,A,E
3725,Senior,Dunster,Female,Men,B,D,C,E,A,E,A,E,E,D,E,E,E,A,C,C,D,A,E,D,C,A,D,B,A,E,B,B,B,D,A,A
3726,Senior,Pforzheimer,Male,Women,C,E,A,A,C,D,D,A,E,B,B,B,C,B,B,B,C,E,C,C,A,C,C,D,B,A,D,A,B,A,B,D
3728,Freshman,Canaday,Female,Both,B,A,C,A,E,B,A,D,A,D,A,E,E,B,E,B,E,D,E,C,C,B,E,B,E,B,B,E,B,D,A,B
3729,Senior,Dunster,Female,Both,C,A,E,E,E,B,C,B,C,D,B,E,A,D,E,A,C,C,B,A,D,D,B,A,A,B,C,A,D,E,B,D
3730,Senior,Lowell,Female,Men,B,A,A,A,C,B,A,A,A,D,D,D,A,A,E,A,E,A,E,C,D,C,D,A,D,B,E,A,B,B,D,D
3731,Sophomore,Mather,Male,Women,C,D,D,A,B,D,A,D,B,D,D,B,E,C,B,B,B,D,B,E,E,A,E,D,D,B,E,E,D,D,D,C
3732,Grad Student,None,Male,Women,A,A,B,A,B,C,A,D,E,B,E,B,E,E,E,E,E,C,E,B,C,A,C,A,B,A,A,B,A,E,A,E
3733,Junior,Eliot,Male,Women,B,E,B,A,D,B,D,D,B,B,C,D,D,D,C,C,B,B,B,D,A,D,E,C,A,E,D,A,A,B,D,A
3734,Junior,Mather,Female,Men,C,D,C,D,B,B,A,A,C,C,C,B,B,C,E,C,B,D,E,A,E,B,E,D,B,B,C,E,C,D,A,B
3735,Sophomore,Winthrop,Male,Women,B,A,B,C,C,D,A,A,E,D,D,B,C,C,B,E,B,A,A,E,D,B,A,A,D,A,A,A,B,D,A,A
3736,Junior,Mather,Male,Women,D,D,D,C,C,C,A,C,C,A,B,C,E,C,D,C,E,E,E,B,D,B,E,C,D,B,C,C,B,A,A,E
3737,Junior,Currier,Male,Women,C,D,C,C,C,D,C,D,A,B,B,B,E,C,D,E,D,D,E,B,C,C,E,A,D,B,E,C,D,B,A,C
3738,Freshman,Holworthy,Male,Both,B,E,C,E,C,C,D,A,E,D,A,D,C,A,C,B,A,E,A,C,B,B,A,A,C,A,A,D,C,A,E,B
3739,Junior,Leverett,Male,Women,C,D,A,A,E,C,D,E,D,B,A,E,E,D,D,C,E,B,A,B,D,A,B,A,E,E,A,C,B,A,A,D
3740,Freshman,Canaday,Female,Men,C,C,E,A,C,E,B,D,A,E,D,E,E,C,E,C,B,A,E,B,D,E,E,E,E,E,B,C,B,C,B,E
3741,Senior,Adams,Male,Women,E,B,C,A,D,C,B,C,A,B,D,C,D,C,D,C,E,A,E,A,D,E,E,B,D,B,A,E,A,C,B,B
3743,Freshman,Apley,Male,Women,E,A,C,A,B,C,A,D,B,E,C,E,A,D,B,A,D,A,A,B,D,A,A,D,A,B,A,B,A,B,C,C
3744,Junior,Winthrop,Female,Men,B,A,D,B,B,E,A,C,C,D,B,E,C,E,E,E,C,C,C,C,D,C,B,A,D,D,C,D,A,B,A,C
3745,Freshman,Straus,Female,Men,B,D,B,A,C,B,A,C,A,E,E,B,E,C,B,A,B,A,E,B,D,C,B,D,E,C,E,E,A,B,A,B
3746,Sophomore,Currier,Male,Women,B,A,C,C,E,C,A,D,A,B,C,C,B,D,B,A,B,C,B,A,A,E,B,B,B,B,A,A,D,B,A,B
3747,Sophomore,Cabot,Female,Men,C,A,C,A,C,A,A,D,D,E,A,E,A,D,E,C,B,B,E,A,C,C,C,B,E,E,A,B,A,B,A,C
3748,Freshman,Wigglesworth,Female,Both,E,A,B,E,B,E,A,A,A,A,D,E,A,E,B,B,B,B,D,D,E,D,E,B,D,B,A,C,B,E,A,B
3749,Senior,Pforzheimer,Female,Men,B,A,A,C,B,A,D,E,D,C,E,A,E,A,E,B,D,A,C,D,A,D,C,B,B,C,E,A,B,C,C,C
3750,Junior,Cabot,Male,Women,C,C,A,C,B,C,A,C,E,A,B,C,C,D,D,D,E,A,E,B,D,C,D,D,B,D,E,C,D,E,A,D
3751,Sophomore,Currier,Male,Both,C,C,C,C,C,B,E,E,A,E,D,B,C,E,A,A,E,B,A,E,E,A,D,B,B,B,E,E,A,A,B,C
3752,Junior,Currier,Female,Men,C,C,A,D,B,C,A,C,E,A,B,C,C,D,D,D,E,A,E,B,D,C,D,D,B,D,E,C,D,E,A,D
3753,Senior,Pforzheimer,Male,Women,B,E,B,A,E,E,D,D,D,D,C,B,E,B,B,E,C,E,D,E,C,E,E,A,E,E,B,A,B,B,B,B
3754,Junior,Pforzheimer,Male,Women,B,B,C,C,C,B,E,D,A,A,D,B,C,E,E,D,E,D,C,A,C,A,C,E,D,E,D,D,D,D,B,B
3755,Freshman,Canaday,Male,Women,C,B,D,A,B,C,E,C,C,B,A,D,D,C,B,C,A,B,A,A,A,D,B,B,B,E,D,C,B,E,D,E
3756,Junior,Dunster,Female,Men,C,D,B,E,C,C,A,D,A,A,B,B,E,C,B,B,B,D,E,A,D,D,E,D,D,B,E,A,B,A,C,B
3757,Junior,Mather,Female,Both,E,D,E,C,B,A,A,D,A,E,D,C,C,D,E,B,D,B,E,E,E,A,B,C,B,B,B,A,A,E,A,B
3758,Senior,Winthrop,Female,Men,C,D,A,A,B,E,A,C,C,D,E,E,E,B,A,C,D,B,E,D,D,E,A,D,D,D,A,C,B,C,A,A
3759,Junior,Adams,Female,Men,D,A,A,A,B,C,B,A,C,D,E,E,D,D,E,E,E,D,E,A,D,C,D,D,D,B,A,A,B,A,B,D
3760,Sophomore,Dunster,Female,Men,B,A,A,D,B,C,C,E,B,B,E,A,B,C,D,D,E,C,E,E,D,D,B,C,B,D,E,B,B,C,B,B
3761,Junior,Dunster,Male,Both,A,C,C,C,C,C,A,E,E,E,B,B,C,A,E,B,D,B,E,E,A,B,B,D,D,C,D,E,D,D,A,C
3762,Junior,Winthrop,Male,Women,C,C,C,A,A,B,C,A,E,B,E,C,D,D,B,B,D,C,B,D,E,B,B,A,D,C,C,E,A,C,B,B
3763,Freshman,Thayer,Female,Men,E,A,E,C,E,A,E,A,A,D,A,C,E,E,B,B,C,B,D,A,C,D,E,B,B,B,E,E,B,E,A,B
3765,Junior,Kirkland,Female,Men,B,E,E,A,E,B,C,A,C,E,D,C,C,B,B,E,D,D,B,B,E,D,C,D,E,B,C,B,D,D,A,E
3766,Freshman,Pennypacker,Male,Women,C,D,C,C,D,B,A,D,C,B,E,B,A,D,B,C,E,A,E,E,D,E,E,A,A,A,E,D,B,B,B,B
3767,Senior,Cabot,Male,Women,B,E,C,A,C,A,C,D,D,C,A,A,C,E,D,B,C,C,B,B,A,B,A,C,B,E,E,D,D,A,E,C
3769,Freshman,Matthews,Male,Women,C,B,B,A,B,B,A,C,A,A,D,B,B,C,E,E,E,A,E,D,D,D,A,B,E,D,A,C,B,A,B,B
3770,Freshman,Stoughton,Female,Men,B,C,B,C,C,B,A,A,A,D,A,D,E,B,B,D,B,E,E,E,D,D,D,C,D,B,B,B,B,C,C,E
3771,Junior,Eliot,Male,Women,D,A,C,C,B,E,A,E,A,B,D,C,C,C,D,B,E,C,E,B,D,E,A,B,B,B,A,C,D,D,A,E
3772,Freshman,Thayer,Male,Women,E,D,C,A,B,C,A,D,A,D,A,E,E,C,C,E,E,D,B,D,D,B,D,B,C,B,E,B,B,D,B,D
3774,Freshman,Wigglesworth,Female,Men,E,A,B,D,E,E,A,D,A,D,A,D,C,C,E,D,E,D,E,B,E,B,E,D,A,B,C,D,D,D,C,A
3775,Freshman,Wigglesworth,Male,Women,A,C,C,A,E,B,A,C,E,D,D,B,C,C,E,B,D,C,C,A,C,B,A,C,D,B,A,A,A,B,A,C
3776,Freshman,Grays,Male,Women,D,D,E,A,B,D,E,A,A,A,B,A,B,C,B,E,E,D,E,A,A,D,B,E,B,B,D,E,C,B,B,D
3777,Sophomore,Leverett,Female,Men,A,B,A,C,B,A,A,A,C,D,D,C,E,C,B,A,B,C,E,C,C,D,E,D,B,D,B,A,B,C,A,E
3778,Sophomore,Pforzheimer,Female,Men,C,E,D,D,B,B,E,D,A,A,D,B,C,C,E,E,B,C,E,D,A,E,B,D,C,A,E,B,D,D,C,C
3779,Freshman,Matthews,Female,Men,A,C,A,C,D,C,A,A,C,B,C,C,D,D,E,C,C,E,B,B,C,B,C,B,B,D,A,C,B,B,B,E
3780,Freshman,Holworthy,Male,Women,C,D,E,E,D,B,A,D,A,E,E,B,E,E,E,B,D,E,A,C,E,E,C,C,A,C,A,E,C,E,B,B
3781,Sophomore,Adams,Male,Women,B,E,B,A,A,C,B,B,C,B,C,A,C,D,E,B,B,C,A,D,C,E,E,D,E,A,B,A,B,B,A,B
3783,Junior,Adams,Male,Women,A,A,E,C,D,E,C,B,C,D,C,A,D,C,D,A,B,D,B,A,E,D,C,E,B,B,A,A,B,C,B,B
3784,Senior,Leverett,Male,Women,D,A,E,C,E,C,B,D,A,D,D,A,E,C,B,B,B,A,E,A,C,B,D,C,B,B,D,A,B,D,B,E
3785,Sophomore,Leverett,Male,Women,B,D,E,B,B,C,A,D,C,B,E,C,D,D,B,A,C,C,E,B,D,D,A,E,B,C,B,D,C,B,B,B
3786,Freshman,Grays,Male,Women,A,C,C,A,B,E,E,A,A,C,C,A,B,B,B,C,B,A,E,A,B,B,C,A,B,B,E,D,C,A,D,C
3787,Sophomore,Cabot,Female,Men,C,A,B,D,C,E,A,D,A,E,D,E,E,C,B,D,D,D,D,A,D,A,B,E,D,E,B,A,E,E,B,B
3788,Grad Student,None,Male,Men,E,C,C,E,B,E,A,A,E,E,B,D,D,A,E,D,E,A,E,C,D,E,E,D,E,C,E,B,B,B,B,C
3789,Freshman,Mass Hall,Female,Men,B,B,C,A,E,C,B,E,B,D,B,B,E,B,D,D,E,D,B,E,D,D,B,A,A,C,A,D,E,E,C,A
3790,Senior,Currier,Male,Women,E,B,C,A,B,C,A,D,A,A,D,B,C,D,C,B,C,A,C,D,A,D,B,B,B,E,A,B,A,A,E,A
3791,Freshman,Canaday,Female,Men,C,C,C,E,B,B,C,D,A,D,D,C,B,D,E,E,A,C,E,A,C,B,A,D,D,C,E,B,B,A,C,B
3792,Sophomore,Pforzheimer,Female,Men,E,E,E,B,C,B,E,D,A,D,A,C,A,D,B,B,C,D,D,A,E,B,D,D,B,A,A,E,A,C,B,C
3793,Freshman,Straus,Female,Men,C,B,E,C,C,A,D,D,D,D,E,B,D,D,E,E,A,D,A,D,C,E,E,D,B,C,A,A,A,A,E,D
3794,Junior,Currier,Female,Men,C,A,A,E,B,A,A,A,D,D,C,A,D,B,B,B,A,E,E,C,B,B,A,B,B,B,A,D,D,A,E,E
3796,Senior,Adams,Male,Women,C,B,B,C,B,C,A,C,A,B,E,A,C,D,D,A,A,E,B,E,C,D,D,C,E,C,A,E,B,C,B,E
3797,Sophomore,Lowell,Female,Men,C,A,A,B,C,C,A,A,E,E,C,B,B,C,E,D,D,D,E,E,D,A,D,D,E,C,B,E,D,D,A,A
3798,Junior,Mather,Female,Men,A,A,A,A,C,B,E,D,A,D,D,B,B,D,B,E,B,B,E,C,E,B,D,D,D,B,E,B,B,B,C,A
3799,Freshman,Weld,Female,Both,A,A,C,C,C,B,A,A,A,B,E,E,E,E,B,C,C,D,D,A,D,B,D,A,B,B,B,A,B,B,B,E
3800,Sophomore,Mather,Female,Men,C,A,E,C,B,A,E,E,A,A,D,B,E,D,B,C,E,D,D,B,D,A,D,D,C,B,E,E,C,A,B,E
3801,Sophomore,Quincy,Female,Men,C,C,B,C,C,B,A,D,A,E,A,D,E,C,E,C,B,C,E,E,D,D,B,E,D,C,D,B,D,E,C,D
3802,Freshman,Hurlbut,Female,Men,D,A,E,C,B,B,A,D,A,C,D,D,A,C,E,A,D,D,E,C,B,A,B,D,B,B,D,C,B,D,C,C
3803,Junior,Winthrop,Female,Women,E,D,A,C,C,C,A,D,E,D,D,E,A,E,A,A,C,D,E,D,E,A,B,D,E,B,E,E,D,D,A,C
3804,Sophomore,Matthews,Male,Women,D,C,C,C,C,B,B,C,C,C,C,C,B,C,C,C,C,C,B,B,C,C,C,C,C,C,B,B,B,B,A,B
3805,Junior,Lowell,Male,Women,B,B,B,D,B,C,A,D,A,E,E,B,E,D,C,D,B,A,E,C,D,A,E,D,D,D,B,A,C,E,C,C
3806,Senior,Currier,Female,Men,C,A,B,A,C,B,A,A,E,B,D,B,E,C,E,A,B,A,D,D,D,C,B,A,D,D,A,D,D,C,C,A
3807,Senior,Quincy,Male,Women,A,D,A,C,D,E,E,C,C,B,C,A,D,A,B,C,E,D,E,A,E,E,C,B,C,C,B,D,C,C,E,B
3809,Sophomore,Leverett,Female,Both,C,A,C,B,C,A,E,B,A,D,D,C,E,E,B,B,D,B,A,E,C,D,B,D,A,D,A,D,D,A,C,B
3810,Freshman,Thayer,Male,Women,A,E,B,C,E,C,A,B,B,C,E,C,B,D,B,D,A,D,B,D,D,A,B,B,E,C,D,E,B,A,B,C
3811,Freshman,Matthews,Male,Women,D,D,C,C,B,B,A,A,A,D,C,C,C,B,A,C,E,E,B,B,D,A,B,D,C,A,B,A,B,A,C,E
3812,Senior,Currier,Female,Men,C,A,A,C,C,C,A,E,A,D,D,B,C,E,E,B,E,E,E,C,D,A,E,D,B,C,E,D,D,A,A,B
3813,Freshman,Wigglesworth,Male,Women,B,A,C,A,C,C,A,C,A,D,B,C,C,A,E,E,D,C,C,C,D,D,A,B,B,E,E,A,A,B,C,A
3814,Freshman,Wigglesworth,Male,Women,B,A,B,C,C,C,E,D,A,A,D,E,B,C,E,A,E,A,E,A,C,B,B,B,B,A,B,E,C,B,B,B
3815,Sophomore,Cabot,Female,Men,C,A,C,B,E,C,A,A,D,C,D,B,E,C,E,A,D,D,D,C,D,D,B,D,D,B,C,E,B,D,A,B
3816,Freshman,Hurlbut,Female,Men,E,A,A,D,B,B,B,D,A,E,A,B,A,E,B,E,D,D,B,D,B,B,E,B,E,D,B,E,A,A,C,B
3817,Freshman,Canaday,Female,Both,A,B,A,C,A,A,D,A,A,E,B,C,E,E,A,C,D,C,A,E,B,D,D,D,C,A,A,C,E,A,A,A
3818,Freshman,Grays,Male,Women,A,A,C,C,D,C,B,E,C,D,B,A,C,C,B,C,D,A,E,C,D,B,C,C,A,D,B,B,D,B,B,E
3820,Senior,Mather,Female,Men,B,A,C,D,A,D,A,A,D,B,C,C,E,B,C,D,E,B,D,A,B,B,B,C,E,A,B,D,B,E,C,A
3821,Sophomore,Leverett,Male,Women,B,C,D,A,C,D,D,D,A,D,C,E,B,B,B,A,B,B,E,A,A,B,D,B,B,A,A,E,A,A,B,E
3822,Freshman,Thayer,Male,Women,E,C,D,C,B,B,A,A,A,D,B,C,C,E,B,A,C,E,E,E,D,A,B,A,E,D,A,E,C,C,B,D
3823,Freshman,Pennypacker,Male,Women,C,A,C,C,E,B,A,C,D,B,C,D,E,C,D,C,B,D,D,B,A,E,B,A,D,C,E,D,A,D,A,E
3824,Freshman,Weld,Male,Women,C,A,A,B,B,B,A,E,A,D,B,B,A,E,D,A,B,D,E,A,D,A,D,A,B,E,E,D,B,B,C,A
3826,Sophomore,Lowell,Male,Women,D,D,C,E,B,B,C,D,D,C,C,D,B,E,A,E,D,A,A,D,A,E,B,B,D,B,E,C,C,A,C,C
3827,Sophomore,Quincy,Female,Men,B,C,A,B,B,E,D,A,D,B,B,E,C,B,D,E,C,A,B,D,D,B,B,D,C,D,C,B,C,E,D,E
3828,Senior,Dunster,Male,Women,B,E,C,A,B,E,B,A,A,A,D,B,B,A,A,A,B,A,E,C,B,B,C,B,D,B,D,E,D,D,C,B
3829,Freshman,Grays,Male,Men,B,E,E,A,B,C,B,D,A,D,A,B,E,C,E,D,C,D,E,A,E,C,B,D,E,D,C,C,B,D,B,C
3830,Sophomore,Dunster,Male,Women,C,A,D,C,E,C,A,A,A,D,D,B,C,A,B,A,E,B,D,A,D,C,E,A,B,B,E,C,D,A,A,A
3831,Senior,Adams,Male,Men,C,D,E,E,E,A,B,D,A,B,D,B,C,A,E,A,D,D,E,A,D,C,A,E,D,D,C,E,C,A,A,A
3832,Sophomore,Leverett,Female,Men,D,C,E,B,A,D,C,D,A,D,E,C,E,D,D,E,A,B,A,D,D,E,B,B,A,A,A,B,D,D,A,E
3833,Junior,Leverett,Male,Women,D,C,E,B,E,C,E,D,E,C,A,A,D,B,D,C,E,C,B,D,A,B,C,C,B,B,B,A,B,D,B,B
3834,Sophomore,Leverett,Female,Both,E,D,C,C,E,D,D,D,B,A,E,A,A,D,D,B,D,D,A,D,D,A,B,A,D,B,E,D,D,E,D,C
3835,Freshman,Pennypacker,Male,Women,A,A,D,A,C,C,D,E,C,E,E,E,B,A,E,C,D,B,E,E,A,A,B,D,B,B,D,D,B,C,A,E
3837,Senior,Quincy,Female,Both,C,D,A,D,C,B,E,D,A,D,D,E,B,C,B,A,C,B,E,B,D,A,E,D,D,A,E,A,B,D,A,C
3838,Senior,Kirkland,Male,Women,D,D,C,C,B,B,A,D,D,B,B,B,B,C,D,C,D,C,E,C,E,A,D,B,D,A,E,D,A,B,A,C
3839,Senior,Winthrop,Female,Men,E,C,A,A,A,A,A,A,C,D,D,C,E,D,D,C,E,C,C,B,D,C,A,A,E,B,A,D,A,B,D,B
3840,Senior,Winthrop,Male,Women,A,D,B,E,B,B,B,A,D,B,C,C,E,B,B,A,D,B,E,C,E,B,A,A,D,B,D,C,C,B,D,E
3841,Freshman,Wigglesworth,Female,Men,C,D,C,C,B,B,A,E,D,D,B,B,B,C,D,A,B,C,A,E,A,E,D,D,A,A,B,A,B,B,A,C
3842,Senior,Mather,Male,Women,B,A,C,B,B,B,A,D,A,D,B,A,D,C,B,A,D,D,E,E,A,D,B,D,D,B,C,A,D,E,E,A
3843,Senior,Mather,Male,Women,B,E,D,E,C,E,A,D,D,E,B,A,E,D,C,B,E,B,A,E,D,A,D,D,A,A,A,E,B,D,A,E
3844,Senior,Quincy,Female,Men,D,B,D,A,C,B,A,B,A,D,D,B,C,E,E,A,D,B,E,E,D,A,D,A,D,E,B,D,A,B,B,C
3845,Senior,Currier,Male,Women,C,C,B,C,C,C,D,C,A,E,B,A,E,B,D,B,B,E,A,B,D,C,C,A,B,B,E,E,D,D,C,B
3846,Sophomore,Pforzheimer,Male,Women,D,D,D,C,D,B,A,C,A,A,D,A,D,E,B,A,C,B,E,B,C,D,C,B,B,B,C,A,B,C,A,D
3847,Sophomore,Currier,Female,Men,E,A,B,E,B,A,A,A,A,E,D,B,A,B,E,B,B,D,E,E,D,C,D,B,D,C,A,C,B,D,B,A
3848,Sophomore,Currier,Female,Both,C,C,B,C,D,B,A,E,A,D,B,A,D,B,B,B,E,A,D,A,C,D,D,C,E,C,A,E,A,A,D,E
3850,Sophomore,Mather,Female,Women,B,D,B,A,C,B,A,E,D,D,A,B,D,E,B,B,C,A,B,C,E,D,C,D,E,E,B,E,D,C,A,C
3851,Freshman,Canaday,Male,Women,A,A,B,A,E,E,A,D,A,D,D,E,C,D,E,B,B,B,E,E,D,E,A,D,D,D,A,E,B,C,A,E
3852,Freshman,Holworthy,Male,Women,A,B,E,C,E,E,E,C,A,B,C,D,E,A,B,E,D,A,D,B,D,B,C,D,C,B,A,C,E,D,A,B
3853,Senior,Mather,Female,Men,C,A,B,A,E,B,A,C,A,D,B,C,E,C,B,A,E,A,E,B,C,C,B,D,D,B,A,C,A,E,A,C
3854,Freshman,Weld,Female,Both,B,A,C,D,B,C,E,D,A,E,D,B,E,C,E,D,C,D,E,E,C,A,B,D,D,C,D,A,D,E,C,B
3855,Freshman,Canaday,Male,Women,A,A,B,D,C,B,E,D,A,D,D,B,C,C,E,B,B,A,E,A,A,B,B,D,B,B,A,D,B,B,B,B
3856,Sophomore,Quincy,Female,Men,C,D,C,A,C,B,A,D,A,A,D,B,A,D,B,A,B,A,B,A,E,A,C,B,D,C,B,D,D,D,C,B
3857,Freshman,Thayer,Female,Men,B,D,B,A,D,B,D,C,C,E,A,E,D,D,E,B,B,D,B,E,B,E,D,B,B,E,C,B,C,B,C,C
3858,Sophomore,Pforzheimer,Male,Women,C,A,D,E,E,C,A,C,B,A,E,C,B,A,E,A,B,E,E,B,C,A,D,C,C,E,C,B,B,B,A,A
3859,Freshman,Lionel,Male,Women,C,C,E,A,D,D,A,A,C,C,B,D,E,E,C,B,A,B,C,D,D,B,A,B,E,B,C,B,C,A,B,B
3860,Freshman,Grays,Female,Men,D,C,E,C,D,C,A,C,E,B,C,C,D,D,E,C,E,B,B,A,C,D,B,E,B,A,E,C,D,D,C,C
3861,Sophomore,Winthrop,Male,Women,B,A,C,C,D,E,A,A,E,A,C,E,D,A,C,C,B,E,B,D,D,B,E,D,D,B,E,C,B,C,E,B
3862,Freshman,Canaday,Male,Women,C,D,E,C,E,B,D,E,E,B,D,B,C,C,E,A,E,A,B,A,E,E,E,B,B,B,E,E,B,A,A,E
3863,Junior,Currier,Female,Men,A,B,C,C,E,B,A,D,E,D,A,C,E,E,B,A,B,D,B,A,D,C,D,C,C,E,C,B,B,A,A,E
3864,Junior,Leverett,Male,Women,C,C,A,B,A,C,D,A,D,B,B,A,C,C,E,B,C,B,E,B,B,C,A,A,D,D,B,E,B,E,D,B
